appid,is_eligible,exclusion_reason,evaluated_at,appdetails_status,app_type,search_release_date,store_release_date_raw,store_release_date,release_date_status
1477030,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-24,"Jul 24, 2025",2025-07-24,exact_match
1480870,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-22,"Nov 22, 2025",2025-11-22,exact_match
1482820,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
1483370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-26,"Nov 26, 2025",2025-11-26,exact_match
1486450,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-23,"Oct 23, 2025",2025-10-23,exact_match
1488310,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-22,"Sep 22, 2025",2025-09-22,exact_match
1492090,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-24,"Sep 24, 2025",2025-09-24,exact_match
1493440,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-11,"Dec 11, 2025",2025-12-11,exact_match
1494810,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-29,"Aug 29, 2025",2025-08-29,exact_match
1497430,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-23,"Oct 23, 2025",2025-10-23,exact_match
1497460,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-23,"Jul 23, 2025",2025-07-23,exact_match
1509970,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-10,"Sep 10, 2025",2025-09-10,exact_match
1511400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-05,"Jul 5, 2025",2025-07-05,exact_match
1517560,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-30,"Sep 30, 2025",2025-09-30,exact_match
1520370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-18,"Dec 18, 2025",2025-12-18,exact_match
1525920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-27,"Oct 27, 2025",2025-10-27,exact_match
1528260,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-18,"Jul 18, 2025",2025-07-18,exact_match
1530980,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-06,"Jul 6, 2025",2025-07-06,exact_match
1532200,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-25,"Sep 25, 2025",2025-09-25,exact_match
1533140,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-01,"Oct 1, 2025",2025-10-01,exact_match
1538010,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-22,"Nov 22, 2025",2025-11-22,exact_match
1538550,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-15,"Sep 15, 2025",2025-09-15,exact_match
1541370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-29,"Oct 29, 2025",2025-10-29,exact_match
1543380,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-01,"Aug 1, 2025",2025-08-01,exact_match
1543960,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-13,"Aug 13, 2025",2025-08-13,exact_match
1545990,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-18,"Sep 18, 2025",2025-09-18,exact_match
1546080,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-10,"Jul 10, 2025",2025-07-10,exact_match
1546690,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
1548180,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-16,"Jul 16, 2025",2025-07-16,exact_match
1554270,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-08,"Dec 8, 2025",2025-12-08,exact_match
1556010,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-10,"Dec 10, 2025",2025-12-10,exact_match
1557220,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-23,"Sep 23, 2025",2025-09-23,exact_match
1558800,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-05,"Dec 5, 2025",2025-12-05,exact_match
1560140,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-08,"Oct 8, 2025",2025-10-08,exact_match
1560160,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-20,"Oct 20, 2025",2025-10-20,exact_match
1561960,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-11,"Aug 11, 2025",2025-08-11,exact_match
1567530,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-25,"Aug 25, 2025",2025-08-25,exact_match
1569240,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-29,"Aug 29, 2025",2025-08-29,exact_match
1569820,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-29,"Jul 29, 2025",2025-07-29,exact_match
1573560,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-19,"Sep 19, 2025",2025-09-19,exact_match
1574570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-06,"Nov 6, 2025",2025-11-06,exact_match
1574900,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-12,"Nov 12, 2025",2025-11-12,exact_match
1575810,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-19,"Sep 19, 2025",2025-09-19,exact_match
1578720,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-02,"Dec 2, 2025",2025-12-02,exact_match
1579650,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-25,"Nov 25, 2025",2025-11-25,exact_match
1581100,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-11,"Nov 11, 2025",2025-11-11,exact_match
1581370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-16,"Sep 16, 2025",2025-09-16,exact_match
1581440,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-09,"Oct 9, 2025",2025-10-09,exact_match
1583320,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-05,"Dec 5, 2025",2025-12-05,exact_match
1583540,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-14,"Jul 14, 2025",2025-07-14,exact_match
1589570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-10,"Dec 10, 2025",2025-12-10,exact_match
1590390,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-19,"Aug 19, 2025",2025-08-19,exact_match
1592920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-25,"Jul 25, 2025",2025-07-25,exact_match
1593230,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-27,"Oct 27, 2025",2025-10-27,exact_match
1594040,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-28,"Oct 28, 2025",2025-10-28,exact_match
1594940,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-14,"Sep 14, 2025",2025-09-14,exact_match
1596220,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-15,"Dec 15, 2025",2025-12-15,exact_match
1597600,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-18,"Jul 18, 2025",2025-07-18,exact_match
1598780,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-28,"Oct 28, 2025",2025-10-28,exact_match
1599420,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-31,"Jul 31, 2025",2025-07-31,exact_match
1604630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
1605250,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-18,"Sep 18, 2025",2025-09-18,exact_match
1609370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-31,"Oct 31, 2025",2025-10-31,exact_match
1610430,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-18,"Jul 18, 2025",2025-07-18,exact_match
1617400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-13,"Aug 13, 2025",2025-08-13,exact_match
1619310,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-31,"Jul 31, 2025",2025-07-31,exact_match
1619520,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
1620730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-04,"Sep 4, 2025",2025-09-04,exact_match
1622630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-02,"Sep 2, 2025",2025-09-02,exact_match
1623120,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-09,"Aug 9, 2025",2025-08-09,exact_match
1624190,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-11,"Jul 11, 2025",2025-07-11,exact_match
1627210,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-18,"Sep 18, 2025",2025-09-18,exact_match
1629830,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-21,"Jul 21, 2025",2025-07-21,exact_match
1631980,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-19,"Dec 19, 2025",2025-12-19,exact_match
1633070,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-21,"Sep 21, 2025",2025-09-21,exact_match
1634390,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-05,"Nov 5, 2025",2025-11-05,exact_match
1635710,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-20,"Aug 20, 2025",2025-08-20,exact_match
1638160,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-21,"Aug 21, 2025",2025-08-21,exact_match
1639710,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-01,"Aug 1, 2025",2025-08-01,exact_match
1642870,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-04,"Sep 4, 2025",2025-09-04,exact_match
1644700,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
1645050,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-31,"Dec 31, 2025",2025-12-31,exact_match
1645630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-04,"Dec 4, 2025",2025-12-04,exact_match
1646790,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-11,"Jul 11, 2025",2025-07-11,exact_match
1646800,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-05,"Sep 5, 2025",2025-09-05,exact_match
1646850,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
1649950,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
1652400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-17,"Dec 17, 2025",2025-12-17,exact_match
1657320,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-10,"Dec 10, 2025",2025-12-10,exact_match
1657630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-23,"Sep 23, 2025",2025-09-23,exact_match
1660960,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-11,"Nov 11, 2025",2025-11-11,exact_match
1665260,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-12,"Sep 12, 2025",2025-09-12,exact_match
1669480,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-09,"Sep 9, 2025",2025-09-09,exact_match
1670690,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-10,"Dec 10, 2025",2025-12-10,exact_match
1670830,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-16,"Jul 16, 2025",2025-07-16,exact_match
1670920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-02,"Sep 2, 2025",2025-09-02,exact_match
1671570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-11,"Aug 11, 2025",2025-08-11,exact_match
1674150,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-19,"Oct 19, 2025",2025-10-19,exact_match
1680050,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-02,"Nov 2, 2025",2025-11-02,exact_match
1683380,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-22,"Sep 22, 2025",2025-09-22,exact_match
1683750,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-22,"Sep 22, 2025",2025-09-22,exact_match
1688520,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-20,"Aug 20, 2025",2025-08-20,exact_match
1689390,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-27,"Oct 27, 2025",2025-10-27,exact_match
1693040,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-19,"Sep 19, 2025",2025-09-19,exact_match
1699230,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
1702590,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-19,"Jul 19, 2025",2025-07-19,exact_match
1710260,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-03,"Nov 3, 2025",2025-11-03,exact_match
1710820,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
1711790,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
1712170,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-17,"Sep 17, 2025",2025-09-17,exact_match
1712700,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-28,"Jul 28, 2025",2025-07-28,exact_match
1714530,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-06,"Oct 6, 2025",2025-10-06,exact_match
1715860,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-31,"Jul 31, 2025",2025-07-31,exact_match
1717190,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-12,"Aug 12, 2025",2025-08-12,exact_match
1717250,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-15,"Jul 15, 2025",2025-07-15,exact_match
1717400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-23,"Oct 23, 2025",2025-10-23,exact_match
1718300,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-21,"Jul 21, 2025",2025-07-21,exact_match
1718460,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-12,"Dec 12, 2025",2025-12-12,exact_match
1719040,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
1719420,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-30,"Oct 30, 2025",2025-10-30,exact_match
1719480,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-12,"Jul 12, 2025",2025-07-12,exact_match
1721110,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-12,"Aug 12, 2025",2025-08-12,exact_match
1724030,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-27,"Aug 27, 2025",2025-08-27,exact_match
1724490,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-17,"Oct 17, 2025",2025-10-17,exact_match
1727750,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-05,"Dec 5, 2025",2025-12-05,exact_match
1728290,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-11,"Oct 11, 2025",2025-10-11,exact_match
1729740,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-21,"Jul 21, 2025",2025-07-21,exact_match
1730550,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-31,"Jul 31, 2025",2025-07-31,exact_match
1731000,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-24,"Dec 24, 2025",2025-12-24,exact_match
1734680,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-28,"Aug 28, 2025",2025-08-28,exact_match
1735700,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-17,"Jul 17, 2025",2025-07-17,exact_match
1742730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-30,"Oct 30, 2025",2025-10-30,exact_match
1745700,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-29,"Jul 29, 2025",2025-07-29,exact_match
1746210,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-22,"Jul 22, 2025",2025-07-22,exact_match
1746710,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-03,"Nov 3, 2025",2025-11-03,exact_match
1747190,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-24,"Sep 24, 2025",2025-09-24,exact_match
1747860,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-27,"Dec 27, 2025",2025-12-27,exact_match
1748160,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-03,"Sep 3, 2025",2025-09-03,exact_match
1748330,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-18,"Sep 18, 2025",2025-09-18,exact_match
1752540,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-14,"Aug 14, 2025",2025-08-14,exact_match
1752780,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-18,"Aug 18, 2025",2025-08-18,exact_match
1753140,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-12,"Dec 12, 2025",2025-12-12,exact_match
1753400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-29,"Jul 29, 2025",2025-07-29,exact_match
1754480,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-15,"Jul 15, 2025",2025-07-15,exact_match
1754750,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-25,"Sep 25, 2025",2025-09-25,exact_match
1756730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
1757300,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-19,"Sep 19, 2025",2025-09-19,exact_match
1761190,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-10,"Nov 10, 2025",2025-11-10,exact_match
1763250,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-23,"Sep 23, 2025",2025-09-23,exact_match
1765300,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
1770440,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-07,"Dec 7, 2025",2025-12-07,exact_match
1775960,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-30,"Jul 30, 2025",2025-07-30,exact_match
1777990,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-08,"Sep 8, 2025",2025-09-08,exact_match
1778880,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-25,"Nov 25, 2025",2025-11-25,exact_match
1780550,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-10,"Nov 10, 2025",2025-11-10,exact_match
1780940,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-22,"Nov 22, 2025",2025-11-22,exact_match
1782460,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-22,"Jul 22, 2025",2025-07-22,exact_match
1783560,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-06,"Nov 6, 2025",2025-11-06,exact_match
1787620,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-17,"Oct 17, 2025",2025-10-17,exact_match
1788160,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-12,"Oct 12, 2025",2025-10-12,exact_match
1791580,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-06,"Aug 6, 2025",2025-08-06,exact_match
1792700,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-18,"Oct 18, 2025",2025-10-18,exact_match
1792770,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-04,"Dec 4, 2025",2025-12-04,exact_match
1793330,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-06,"Nov 6, 2025",2025-11-06,exact_match
1794830,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-26,"Sep 26, 2025",2025-09-26,exact_match
1794880,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-10,"Oct 10, 2025",2025-10-10,exact_match
1795630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-03,"Jul 3, 2025",2025-07-03,exact_match
1796340,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-06,"Nov 6, 2025",2025-11-06,exact_match
1797930,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-09,"Jul 9, 2025",2025-07-09,exact_match
1798570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-18,"Oct 18, 2025",2025-10-18,exact_match
1803580,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
1803850,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-30,"Sep 30, 2025",2025-09-30,exact_match
1805570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-21,"Jul 21, 2025",2025-07-21,exact_match
1806190,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-20,"Nov 20, 2025",2025-11-20,exact_match
1806330,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-08,"Aug 8, 2025",2025-08-08,exact_match
1806480,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-17,"Aug 17, 2025",2025-08-17,exact_match
1808500,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-30,"Oct 30, 2025",2025-10-30,exact_match
1810630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-18,"Dec 18, 2025",2025-12-18,exact_match
1811330,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-17,"Sep 17, 2025",2025-09-17,exact_match
1812860,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-14,"Aug 14, 2025",2025-08-14,exact_match
1814890,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-13,"Nov 13, 2025",2025-11-13,exact_match
1817500,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
1820100,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-20,"Oct 20, 2025",2025-10-20,exact_match
1820620,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-14,"Aug 14, 2025",2025-08-14,exact_match
