"fitted_probability","false_positive_rate","true_positive_rate"
0.923220849408309,0.0158311345646438,0.0763392857142857
0.923211313948422,0.0158311345646438,0.0767857142857143
0.923153427232717,0.0158311345646438,0.0772321428571429
0.923073304804928,0.0158311345646438,0.0776785714285714
0.923064346108567,0.0158311345646438,0.078125
0.923031129690267,0.0158311345646438,0.0785714285714286
0.923005121593079,0.0171503957783641,0.0785714285714286
0.92296012493827,0.0171503957783641,0.0790178571428571
0.922946430721114,0.0184696569920844,0.0790178571428571
0.922934378689071,0.0184696569920844,0.0794642857142857
0.922740314824335,0.0184696569920844,0.0799107142857143
0.922653991382473,0.0184696569920844,0.0803571428571429
0.92235037533263,0.0184696569920844,0.0808035714285714
0.922263181358936,0.0184696569920844,0.08125
0.922258678624885,0.0184696569920844,0.0816964285714286
0.922244143250968,0.0184696569920844,0.0821428571428571
0.922189325371897,0.0184696569920844,0.0825892857142857
0.922167958911593,0.0184696569920844,0.0830357142857143
0.922114648396528,0.0184696569920844,0.0834821428571429
0.922106140993754,0.0184696569920844,0.0839285714285714
0.922009824297741,0.0197889182058048,0.0839285714285714
0.921973375645881,0.0197889182058048,0.084375
0.921949824866342,0.0197889182058048,0.0848214285714286
0.921845582143921,0.0197889182058048,0.0852678571428571
0.92164912420743,0.0197889182058048,0.0857142857142857
0.921432854098514,0.0197889182058048,0.0861607142857143
0.921419729034116,0.0197889182058048,0.0866071428571429
0.921400719138262,0.0197889182058048,0.0870535714285714
0.921334771485773,0.0197889182058048,0.0875
0.921267329871271,0.0197889182058048,0.0879464285714286
0.92110036757572,0.0197889182058048,0.0883928571428571
0.921073564603734,0.0197889182058048,0.0888392857142857
0.921014012913796,0.0197889182058048,0.0892857142857143
0.921012596618934,0.0197889182058048,0.0897321428571429
0.920915775254923,0.0197889182058048,0.0901785714285714
0.920774916431127,0.0197889182058048,0.090625
0.920719667044824,0.0197889182058048,0.0910714285714286
0.920709841121834,0.0197889182058048,0.0915178571428571
0.920645401690956,0.0197889182058048,0.0919642857142857
0.920523161371139,0.0197889182058048,0.0924107142857143
0.920315552766939,0.0197889182058048,0.0928571428571429
0.920291334643383,0.0197889182058048,0.0933035714285714
0.920230267679172,0.0197889182058048,0.09375
0.920200684802857,0.0197889182058048,0.0941964285714286
0.919986908468319,0.0197889182058048,0.0946428571428571
0.919939156815781,0.0197889182058048,0.0950892857142857
0.9199051786407,0.0211081794195251,0.0950892857142857
0.919760872020602,0.0224274406332454,0.0950892857142857
0.919667312605147,0.0237467018469657,0.0950892857142857
0.91964553462979,0.0237467018469657,0.0955357142857143
0.919348627830699,0.0237467018469657,0.0959821428571429
0.919325095264475,0.0237467018469657,0.0964285714285714
0.919156697031612,0.0237467018469657,0.096875
0.918844508404403,0.025065963060686,0.096875
