"model_id","price_usd","price_support_region","predicted_probability","ci95_lower","ci95_upper","link_estimate","link_standard_error"
"PRICE_SPLINE_DF4_SENSITIVITY",121.794020100503,"SPARSE_TAIL",0.533032943161239,0.296387649451571,0.755692777827727,0.132324516233069,0.508623559481224
"PRICE_SPLINE_DF4_SENSITIVITY",122.796532663317,"SPARSE_TAIL",0.529790036689086,0.29249721057309,0.754339000120646,0.119301445466256,0.511533831954493
"PRICE_SPLINE_DF4_SENSITIVITY",123.799045226131,"SPARSE_TAIL",0.526566437118364,0.288661213833581,0.75299070469208,0.106365917895245,0.514428328617053
"PRICE_SPLINE_DF4_SENSITIVITY",124.801557788945,"SPARSE_TAIL",0.523362216088658,0.28487916830061,0.751647866877045,0.0935169585726465,0.517307139762419
"PRICE_SPLINE_DF4_SENSITIVITY",125.804070351759,"SPARSE_TAIL",0.52017743788576,0.281150569717607,0.75031046212758,0.0807536067762671,0.520170357224312
"PRICE_SPLINE_DF4_SENSITIVITY",126.806582914573,"SPARSE_TAIL",0.517012159655086,0.27747490166299,0.748978466010059,0.0680749158078389,0.523018074220324
"PRICE_SPLINE_DF4_SENSITIVITY",127.809095477387,"SPARSE_TAIL",0.513866431611447,0.273851636660172,0.747651854202658,0.0554799527911221,0.525850385205474
"PRICE_SPLINE_DF4_SENSITIVITY",128.811608040201,"SPARSE_TAIL",0.510740297245168,0.270280237239427,0.746330602492955,0.0429677984697319,0.528667385735036
"PRICE_SPLINE_DF4_SENSITIVITY",129.814120603015,"SPARSE_TAIL",0.507633793524538,0.26676015695268,0.74501468677568,0.0305375470050644,0.53146917233608
"PRICE_SPLINE_DF4_SENSITIVITY",130.816633165829,"SPARSE_TAIL",0.504546951094579,0.263290841342329,0.743704083050596,0.0181883057746204,0.534255842387187
"PRICE_SPLINE_DF4_SENSITIVITY",131.819145728643,"SPARSE_TAIL",0.501479794472139,0.259871728865224,0.742398767420506,0.00591919517100026,0.537027494005842
"PRICE_SPLINE_DF4_SENSITIVITY",132.821658291457,"SPARSE_TAIL",0.498432342237286,0.256502251772984,0.741098716089391,-0.00627065159817186,0.539784225943031
"PRICE_SPLINE_DF4_SENSITIVITY",133.824170854271,"SPARSE_TAIL",0.495404607221038,0.253181836949857,0.739803905360666,-0.0183820887091548,0.542526137484613
"PRICE_SPLINE_DF4_SENSITIVITY",134.826683417085,"SPARSE_TAIL",0.492396596689401,0.249909906709331,0.738514311635547,-0.0304159579196708,0.54525332835905
"PRICE_SPLINE_DF4_SENSITIVITY",135.8291959799,"SPARSE_TAIL",0.489408312523739,0.246685879550729,0.737229911411533,-0.0423730887649405,0.547965898651109
"PRICE_SPLINE_DF4_SENSITIVITY",136.831708542714,"SPARSE_TAIL",0.4864397513975,0.243509170877033,0.735950681280987,-0.0542542987520174,0.550663948721175
"PRICE_SPLINE_DF4_SENSITIVITY",137.834221105528,"SPARSE_TAIL",0.483490904949284,0.240379193675173,0.734676597929822,-0.0660603935523303,0.553347579129849
"PRICE_SPLINE_DF4_SENSITIVITY",138.836733668342,"SPARSE_TAIL",0.480561759952298,0.237295359160031,0.733407638136279,-0.077792167192229,0.556016890567483
"PRICE_SPLINE_DF4_SENSITIVITY",139.839246231156,"SPARSE_TAIL",0.477652298480206,0.234257077383392,0.732143778769788,-0.0894504022415112,0.558671983788391
"PRICE_SPLINE_DF4_SENSITIVITY",140.84175879397,"SPARSE_TAIL",0.474762498069396,0.231263757809079,0.730884996789928,-0.101035869999773,0.561312959549428
"PRICE_SPLINE_DF4_SENSITIVITY",141.844271356784,"SPARSE_TAIL",0.471892331877696,0.228314809855481,0.729631269245458,-0.112549330680534,0.563939918552686
"PRICE_SPLINE_DF4_SENSITIVITY",142.846783919598,"SPARSE_TAIL",0.469041768839565,0.225409643406688,0.728382573273419,-0.123991533593066,0.566552961392063
"PRICE_SPLINE_DF4_SENSITIVITY",143.849296482412,"SPARSE_TAIL",0.466210773817786,0.22254766929342,0.727138886098324,-0.135363217321845,0.56915218850346
"PRICE_SPLINE_DF4_SENSITIVITY",144.851809045226,"SPARSE_TAIL",0.463399307751694,0.21972829974491,0.725900185031395,-0.146665109903616,0.571737700118412
"PRICE_SPLINE_DF4_SENSITIVITY",145.85432160804,"SPARSE_TAIL",0.460607327801984,0.216950948812906,0.724666447469884,-0.157897929001978,0.57430959622092
"PRICE_SPLINE_DF4_SENSITIVITY",146.856834170854,"SPARSE_TAIL",0.457834787492115,0.214215032768902,0.723437650896438,-0.169062382079516,0.576867976507316
"PRICE_SPLINE_DF4_SENSITIVITY",147.859346733668,"SPARSE_TAIL",0.455081636846368,0.211519970475711,0.722213772878526,-0.180159166567406,0.57941294034897
"PRICE_SPLINE_DF4_SENSITIVITY",148.861859296482,"SPARSE_TAIL",0.452347822524578,0.208865183734456,0.720994791067918,-0.191188970032499,0.581944586757668
"PRICE_SPLINE_DF4_SENSITIVITY",149.864371859296,"SPARSE_TAIL",0.449633287953605,0.206250097608025,0.719780683200218,-0.202152470341858,0.584463014353506
"PRICE_SPLINE_DF4_SENSITIVITY",150.866884422111,"SPARSE_TAIL",0.446937973455556,0.203674140722018,0.71857142709443,-0.213050335824764,0.586968321335153
