appid,total_reviews,positive_reviews,negative_reviews,positive_rate,review_score,review_score_desc,review_language,review_purchase_type,review_type,filter_offtopic_activity,day_range,review_collected_at,review_status,schema_error,http_status,request_retry_count,request_latency_seconds,http_429_count,http_5xx_count,transport_error_count
4097410,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:18:39.034605+00:00,success,,200,0,2.1400000000003274,0,0,0
4097500,6,5,1,0.8333333333333334,0,6 user reviews,all,steam,all,1,365,2026-09-13T20:18:41.192937+00:00,success,,200,0,1.9530000000004293,0,0,0
4097890,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:18:43.327521+00:00,success,,200,0,3.25,0,0,0
4098650,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:18:45.567257+00:00,success,,200,0,1.0619999999998981,0,0,0
4098670,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:18:47.714400+00:00,success,,200,0,2.188000000000102,0,0,0
4099110,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:18:49.844583+00:00,success,,200,0,2.282000000000153,0,0,0
4099640,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:18:51.868829+00:00,success,,200,0,1.6719999999995707,0,0,0
4100330,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:18:54.108411+00:00,success,,200,0,2.282000000000153,0,0,0
4101050,7,7,0,1.0,0,7 user reviews,all,steam,all,1,365,2026-09-13T20:18:56.156449+00:00,success,,200,0,2.030999999999949,0,0,0
4101990,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:18:58.299757+00:00,success,,200,0,2.313000000000102,0,0,0
4103080,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:19:00.504740+00:00,success,,200,0,1.969000000000051,0,0,0
4103510,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:19:02.662265+00:00,success,,200,0,2.2030000000004293,0,0,0
4103720,5,5,0,1.0,0,5 user reviews,all,steam,all,1,365,2026-09-13T20:19:04.850589+00:00,success,,200,0,2.063000000000102,0,0,0
4104030,3,1,2,0.3333333333333333,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:19:06.930297+00:00,success,,200,0,2.75,0,0,0
4104220,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:19:09.118405+00:00,success,,200,0,1.5619999999998981,0,0,0
4104260,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:19:11.214493+00:00,success,,200,0,2.0,0,0,0
4104830,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:19:13.329736+00:00,success,,200,0,2.1409999999996217,0,0,0
4104970,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:19:15.401368+00:00,success,,200,0,2.155999999999949,0,0,0
4105120,20,19,1,0.95,7,Positive,all,steam,all,1,365,2026-09-13T20:19:17.483084+00:00,success,,200,0,1.9369999999998981,0,0,0
4105170,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:19:19.675948+00:00,success,,200,0,2.405999999999949,0,0,0
4105390,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:19:21.694384+00:00,success,,200,0,2.04700000000048,0,0,0
4105570,6,5,1,0.8333333333333334,0,6 user reviews,all,steam,all,1,365,2026-09-13T20:19:23.789417+00:00,success,,200,0,1.844000000000051,0,0,0
4105760,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:19:26.002892+00:00,success,,200,0,2.342999999999847,0,0,0
4106530,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:19:28.216960+00:00,success,,200,0,2.2340000000003783,0,0,0
4108010,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:19:30.438783+00:00,success,,200,0,2.141000000000531,0,0,0
4108710,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:19:32.543388+00:00,success,,200,0,1.969000000000051,0,0,0
4109200,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:19:34.781180+00:00,success,,200,0,2.219000000000051,0,0,0
4109440,10,10,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:19:36.882458+00:00,success,,200,0,2.155999999999949,0,0,0
4109740,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:19:39.097711+00:00,success,,200,0,2.2349999999996726,0,0,0
4109760,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:19:41.330972+00:00,success,,200,0,2.1409999999996217,0,0,0
4109900,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:19:43.569831+00:00,success,,200,0,2.219000000000051,0,0,0
4110260,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:19:45.762918+00:00,success,,200,0,2.125,0,0,0
4110690,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:19:47.946381+00:00,success,,200,0,2.092999999999847,0,0,0
4111100,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:19:50.182118+00:00,success,,200,0,2.280999999999949,0,0,0
4111120,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:19:52.355207+00:00,success,,200,0,2.141000000000531,0,0,0
4111190,24,24,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:19:54.491210+00:00,success,,200,0,2.0469999999995707,0,0,0
4111490,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:19:56.649922+00:00,success,,200,0,2.186999999999898,0,0,0
4111920,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:19:58.901969+00:00,success,,200,0,2.094000000000051,0,0,0
4112630,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:20:01.008890+00:00,success,,200,0,2.108999999999469,0,0,0
4113200,42,28,14,0.6666666666666666,5,Mixed,all,steam,all,1,365,2026-09-13T20:20:03.179770+00:00,success,,200,0,2.186999999999898,0,0,0
4113410,14,13,1,0.9285714285714286,7,Positive,all,steam,all,1,365,2026-09-13T20:20:05.198697+00:00,success,,200,0,1.9369999999998981,0,0,0
4113470,97,97,0,1.0,8,Very Positive,all,steam,all,1,365,2026-09-13T20:20:07.266566+00:00,success,,200,0,2.1090000000003783,0,0,0
4113500,4,1,3,0.25,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:20:09.475468+00:00,success,,200,0,2.1719999999995707,0,0,0
4113920,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:20:11.693224+00:00,success,,200,0,2.092999999999847,0,0,0
4115350,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:20:13.898687+00:00,success,,200,0,2.2349999999996726,0,0,0
4116900,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:20:16.153873+00:00,success,,200,0,2.1090000000003783,0,0,0
4116930,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:20:18.351047+00:00,success,,200,0,2.2349999999996726,0,0,0
4117360,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:20:20.464341+00:00,success,,200,0,2.219000000000051,0,0,0
4117500,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:20:22.588703+00:00,success,,200,0,1.905999999999949,0,0,0
4117930,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:20:24.715082+00:00,success,,200,0,2.141000000000531,0,0,0
4121010,8,8,0,1.0,0,8 user reviews,all,steam,all,1,365,2026-09-13T20:20:26.945354+00:00,success,,200,0,2.32799999999952,0,0,0
4121040,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:20:29.040335+00:00,success,,200,0,2.0,0,0,0
4121390,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:20:31.057315+00:00,success,,200,0,2.030999999999949,0,0,0
4121420,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:20:33.215508+00:00,success,,200,0,2.108999999999469,0,0,0
4121710,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:20:35.453665+00:00,success,,200,0,2.282000000000153,0,0,0
4122180,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:20:37.646162+00:00,success,,200,0,2.1099999999996726,0,0,0
4122210,9,8,1,0.8888888888888888,0,9 user reviews,all,steam,all,1,365,2026-09-13T20:20:39.906380+00:00,success,,200,0,2.311999999999898,0,0,0
4122320,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:20:42.064131+00:00,success,,200,0,2.139999999999418,0,0,0
4122860,24,23,1,0.9583333333333334,7,Positive,all,steam,all,1,365,2026-09-13T20:20:44.112792+00:00,success,,200,0,2.0159999999996217,0,0,0
4123050,10,9,1,0.9,7,Positive,all,steam,all,1,365,2026-09-13T20:20:46.163318+00:00,success,,200,0,2.1099999999996726,0,0,0
4123500,5,5,0,1.0,0,5 user reviews,all,steam,all,1,365,2026-09-13T20:20:48.370683+00:00,success,,200,0,2.125,0,0,0
4123890,56,53,3,0.9464285714285714,8,Very Positive,all,steam,all,1,365,2026-09-13T20:20:50.402077+00:00,success,,200,0,2.0,0,0,0
4124510,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:20:52.597271+00:00,success,,200,0,2.186999999999898,0,0,0
4125150,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:20:54.787564+00:00,success,,200,0,2.186999999999898,0,0,0
4125970,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:20:57.006857+00:00,success,,200,0,2.2030000000004293,0,0,0
4126270,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:20:59.214842+00:00,success,,200,0,2.17200000000048,0,0,0
4127400,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:21:01.300159+00:00,success,,200,0,2.094000000000051,0,0,0
4127870,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:21:03.494304+00:00,success,,200,0,2.17200000000048,0,0,0
4128150,21,16,5,0.7619047619047619,6,Mostly Positive,all,steam,all,1,365,2026-09-13T20:21:05.594299+00:00,success,,200,0,2.092999999999847,0,0,0
4129000,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:07.781234+00:00,success,,200,0,2.1719999999995707,0,0,0
4129410,6,5,1,0.8333333333333334,0,6 user reviews,all,steam,all,1,365,2026-09-13T20:21:09.932918+00:00,success,,200,0,2.1719999999995707,0,0,0
4129570,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:21:12.091276+00:00,success,,200,0,2.1409999999996217,0,0,0
4129640,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:14.206543+00:00,success,,200,0,2.1099999999996726,0,0,0
4129690,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:21:16.242587+00:00,success,,200,0,2.063000000000102,0,0,0
4129780,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:18.344359+00:00,success,,200,0,2.061999999999898,0,0,0
4130720,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:20.370478+00:00,success,,200,0,3.686999999999898,0,0,0
4131140,6,1,5,0.16666666666666666,0,6 user reviews,all,steam,all,1,365,2026-09-13T20:21:22.545480+00:00,success,,200,0,0.4219999999995707,0,0,0
4131200,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:24.705494+00:00,success,,200,0,2.155999999999949,0,0,0
4131270,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:26.771653+00:00,success,,200,0,2.108999999999469,0,0,0
4132020,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:28.881462+00:00,success,,200,0,2.139999999999418,0,0,0
4132780,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:21:30.980846+00:00,success,,200,0,2.0,0,0,0
4132800,13,7,6,0.5384615384615384,5,Mixed,all,steam,all,1,365,2026-09-13T20:21:33.014344+00:00,success,,200,0,2.1400000000003274,0,0,0
4133370,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:21:35.186573+00:00,success,,200,0,2.375,0,0,0
4133400,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:37.254749+00:00,success,,200,0,1.9070000000001528,0,0,0
4133950,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:21:39.301541+00:00,success,,200,0,1.8280000000004293,0,0,0
4133980,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:21:41.333209+00:00,success,,200,0,2.030999999999949,0,0,0
4134640,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:43.406410+00:00,success,,200,0,2.0150000000003274,0,0,0
4135730,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:21:45.507486+00:00,success,,200,0,2.1719999999995707,0,0,0
4137880,128,107,21,0.8359375,8,Very Positive,all,steam,all,1,365,2026-09-13T20:21:47.559151+00:00,success,,200,0,2.061999999999898,0,0,0
4138560,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:49.793587+00:00,success,,200,0,2.155999999999949,0,0,0
4139030,7,7,0,1.0,0,7 user reviews,all,steam,all,1,365,2026-09-13T20:21:51.953645+00:00,success,,200,0,2.188000000000102,0,0,0
4139400,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:54.034564+00:00,success,,200,0,2.0159999999996217,0,0,0
4139910,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:21:56.212264+00:00,success,,200,0,2.17200000000048,0,0,0
4140080,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:21:58.259896+00:00,success,,200,0,2.110000000000582,0,0,0
4140140,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:22:00.383163+00:00,success,,200,0,2.032000000000153,0,0,0
4140370,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:22:02.603245+00:00,success,,200,0,2.2340000000003783,0,0,0
4141140,34,33,1,0.9705882352941176,7,Positive,all,steam,all,1,365,2026-09-13T20:22:04.849741+00:00,success,,200,0,2.20299999999952,0,0,0
4142630,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:22:07.009604+00:00,success,,200,0,2.1409999999996217,0,0,0
4143570,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:22:09.090864+00:00,success,,200,0,2.07799999999952,0,0,0
4144840,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:22:11.275714+00:00,success,,200,0,2.25,0,0,0
4147730,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:22:13.432479+00:00,success,,200,0,2.061999999999898,0,0,0
4148020,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:22:15.477173+00:00,success,,200,0,2.014999999999418,0,0,0
4148290,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:22:17.714863+00:00,success,,200,0,2.25,0,0,0
4148480,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:22:19.766797+00:00,success,,200,0,2.1710000000002765,0,0,0
4148960,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:22:22.005273+00:00,success,,200,0,2.094000000000051,0,0,0
4149960,51,38,13,0.7450980392156863,6,Mostly Positive,all,steam,all,1,365,2026-09-13T20:22:24.179314+00:00,success,,200,0,2.125,0,0,0
4150260,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:22:26.430047+00:00,success,,200,0,2.469000000000051,0,0,0
4150680,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:22:28.447567+00:00,success,,200,0,1.844000000000051,0,0,0
4151420,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:22:30.582566+00:00,success,,200,0,2.20299999999952,0,0,0
4152310,94,93,1,0.9893617021276596,8,Very Positive,all,steam,all,1,365,2026-09-13T20:22:32.831525+00:00,success,,200,0,2.186999999999898,0,0,0
4153370,4,3,1,0.75,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:22:35.032451+00:00,success,,200,0,2.1090000000003783,0,0,0
4153670,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:22:37.178021+00:00,success,,200,0,2.219000000000051,0,0,0
4153890,28,24,4,0.8571428571428571,7,Positive,all,steam,all,1,365,2026-09-13T20:22:39.288847+00:00,success,,200,0,2.063000000000102,0,0,0
4154110,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:22:41.538453+00:00,success,,200,0,2.20299999999952,0,0,0
4154280,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:22:43.732692+00:00,success,,200,0,2.1719999999995707,0,0,0
4154430,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:22:45.878954+00:00,success,,200,0,2.1400000000003274,0,0,0
4154760,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:22:47.898378+00:00,success,,200,0,3.141000000000531,0,0,0
4155130,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:22:49.904814+00:00,success,,200,0,0.8910000000005311,0,0,0
4155500,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:22:51.973295+00:00,success,,200,0,1.9530000000004293,0,0,0
4156550,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:22:54.115242+00:00,success,,200,0,2.139999999999418,0,0,0
4157640,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:22:56.196378+00:00,success,,200,0,2.07799999999952,0,0,0
4157780,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:22:58.437268+00:00,success,,200,0,2.233999999999469,0,0,0
4158400,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:00.679395+00:00,success,,200,0,2.20299999999952,0,0,0
4158430,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:23:02.757161+00:00,success,,200,0,2.0789999999997235,0,0,0
4158540,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:04.956849+00:00,success,,200,0,2.2030000000004293,0,0,0
4160160,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:07.124334+00:00,success,,200,0,2.219000000000051,0,0,0
4160320,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:09.227410+00:00,success,,200,0,2.594000000000051,0,0,0
4160960,7,4,3,0.5714285714285714,0,7 user reviews,all,steam,all,1,365,2026-09-13T20:23:11.419316+00:00,success,,200,0,1.6409999999996217,0,0,0
4161290,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:23:13.668132+00:00,success,,200,0,2.20299999999952,0,0,0
4161370,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:23:15.800342+00:00,success,,200,0,2.125,0,0,0
4161490,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:23:17.956465+00:00,success,,200,0,2.17200000000048,0,0,0
4161930,90,85,5,0.9444444444444444,8,Very Positive,all,steam,all,1,365,2026-09-13T20:23:20.072562+00:00,success,,200,0,2.125,0,0,0
4162160,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:22.205997+00:00,success,,200,0,2.030999999999949,0,0,0
4162240,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:23:24.304401+00:00,success,,200,0,2.155999999999949,0,0,0
4162270,6,4,2,0.6666666666666666,0,6 user reviews,all,steam,all,1,365,2026-09-13T20:23:26.354534+00:00,success,,200,0,2.0,0,0,0
4162280,8,7,1,0.875,0,8 user reviews,all,steam,all,1,365,2026-09-13T20:23:28.419740+00:00,success,,200,0,2.155999999999949,0,0,0
4162300,77,66,11,0.8571428571428571,8,Very Positive,all,steam,all,1,365,2026-09-13T20:23:30.561570+00:00,success,,200,0,2.0150000000003274,0,0,0
4162750,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:32.768460+00:00,success,,200,0,2.188000000000102,0,0,0
4163080,17,15,2,0.8823529411764706,7,Positive,all,steam,all,1,365,2026-09-13T20:23:34.788757+00:00,success,,200,0,2.125,0,0,0
4163440,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:23:36.857259+00:00,success,,200,0,2.030999999999949,0,0,0
4164340,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:38.909730+00:00,success,,200,0,1.9840000000003783,0,0,0
4164370,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:41.082962+00:00,success,,200,0,2.25,0,0,0
4164440,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:23:43.211444+00:00,success,,200,0,2.032000000000153,0,0,0
4164950,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:45.468672+00:00,success,,200,0,2.280999999999949,0,0,0
4165690,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:47.634585+00:00,success,,200,0,2.1400000000003274,0,0,0
4166750,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:49.738014+00:00,success,,200,0,2.1400000000003274,0,0,0
4167940,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:23:51.773440+00:00,success,,200,0,2.030999999999949,0,0,0
4168670,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:23:53.830639+00:00,success,,200,0,1.9839999999994689,0,0,0
4168750,150,149,1,0.9933333333333333,8,Very Positive,all,steam,all,1,365,2026-09-13T20:23:56.081451+00:00,success,,200,0,2.219000000000051,0,0,0
4169210,18,17,1,0.9444444444444444,7,Positive,all,steam,all,1,365,2026-09-13T20:23:58.281726+00:00,success,,200,0,2.358999999999469,0,0,0
4169300,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:24:00.296853+00:00,success,,200,0,1.9219999999995707,0,0,0
4170730,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:24:02.320494+00:00,success,,200,0,2.0,0,0,0
4170820,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:24:04.466673+00:00,success,,200,0,2.094000000000051,0,0,0
4171330,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:24:06.549749+00:00,success,,200,0,2.108999999999469,0,0,0
4171420,11,11,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:24:08.733773+00:00,success,,200,0,2.094000000000051,0,0,0
4172330,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:24:10.981578+00:00,success,,200,0,2.266000000000531,0,0,0
4172680,57,42,15,0.7368421052631579,6,Mostly Positive,all,steam,all,1,365,2026-09-13T20:24:13.090917+00:00,success,,200,0,2.0780000000004293,0,0,0
4172720,21,21,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:24:15.271083+00:00,success,,200,0,2.313000000000102,0,0,0
4173740,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:24:17.368224+00:00,success,,200,0,1.9530000000004293,0,0,0
4174060,64,54,10,0.84375,8,Very Positive,all,steam,all,1,365,2026-09-13T20:24:19.547145+00:00,success,,200,0,2.20299999999952,0,0,0
4174350,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:24:21.630781+00:00,success,,200,0,2.061999999999898,0,0,0
4174530,15,9,6,0.6,5,Mixed,all,steam,all,1,365,2026-09-13T20:24:23.640817+00:00,success,,200,0,1.969000000000051,0,0,0
4175070,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:24:25.835181+00:00,success,,200,0,2.313000000000102,0,0,0
4175790,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:24:28.052663+00:00,success,,200,0,2.094000000000051,0,0,0
4177540,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:24:30.258889+00:00,success,,200,0,2.186999999999898,0,0,0
4178160,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:24:32.305598+00:00,success,,200,0,2.0150000000003274,0,0,0
4178660,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:24:34.456361+00:00,success,,200,0,2.280999999999949,0,0,0
