sample_id,appid,name,release_date,release_month,developer,publisher,is_free,platform_windows,platform_mac,platform_linux,appdetails_status,app_type,list_price_cents,current_price_cents,discount_percent,price_currency,price_overview_present,list_price_usd,current_price_usd,metadata_collected_at,search_release_date,store_release_date,release_date_conflict,is_early_access,sample_seed,sampling_stratum,sampling_source
97,2545710,Tony Hawk's™ Pro Skater™ 3 + 4,2025-07-10,2025-07,"[""Iron Galaxy Studios""]","[""Activision""]",False,True,False,False,success,game,4999,2749,45,USD,True,49.99,27.49,2026-09-12T13:48:03.013083+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
98,2973830,Crime Shop Simulator: A Prison Boss Game,2025-07-10,2025-07,"[""TREBUCHET""]","[""TREBUCHET"",""Creature Label""]",False,True,False,False,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-12T14:12:52.631885+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
99,3114900,Dread Flats,2025-07-10,2025-07,"[""Ghostcase""]","[""Ghostcase"",""Right Mind""]",False,True,False,False,success,game,599,479,20,USD,True,5.99,4.79,2026-09-12T14:26:57.618280+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
100,3183220,Aurora Defense,2025-07-10,2025-07,"[""Moka Games""]","[""Moka Games""]",False,True,False,False,success,game,1299,1299,0,USD,True,12.99,12.99,2026-09-12T14:33:21.663778+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
101,3200060,SANAE's Sylphid Breeze,2025-07-10,2025-07,"[""sorehodoh""]","[""sorehodoh""]",False,True,False,False,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-12T14:35:17.227790+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
102,3247750,Mycopunk,2025-07-10,2025-07,"[""Pigeons at Play""]","[""Devolver Digital""]",False,True,False,False,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T14:40:50.209084+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
103,3445830,Return to Ash,2025-07-10,2025-07,"[""Serenity Forge""]","[""Serenity Forge""]",False,True,True,True,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T15:14:23.655113+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
104,3456830,超探偵シャーロックちゃん　～掟破りのミスディレクション～,2025-07-10,2025-07,"[""おんねんちゃんねる""]","[""おんねんちゃんねる""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T15:16:19.902090+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
105,3536480,The AC130 slays the zombies.,2025-07-10,2025-07,"[""汪双羽""]","[""汪双羽""]",False,True,False,False,success,game,399,163,59,USD,True,3.99,1.63,2026-09-12T15:29:24.904276+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
106,3575020,Couch Racers,2025-07-10,2025-07,"[""Nico's Studio""]","[""Nico's Studio""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T15:36:39.894546+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
107,3575990,Gun Paradise,2025-07-10,2025-07,"[""RouShanGame""]","[""RouShanGame""]",False,True,False,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T15:36:58.686145+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
108,3632280,The Dance of Maple Leaves,2025-07-10,2025-07,"[""程进"",""程进""]","[""程进""]",False,True,False,False,success,game,899,899,0,USD,True,8.99,8.99,2026-09-12T15:50:02.356076+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
109,3653390,Final Echo,2025-07-10,2025-07,"[""超巨大战喵""]","[""超巨大战喵""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T15:55:43.233120+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
110,3706460,Dungeon Survivor,2025-07-10,2025-07,"[""Q""]","[""Q Games""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T16:12:39.037095+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
111,3709230,Island Getaway - DEMO,2025-07-10,2025-07,"[""Alex Craig""]","[""Alex Craig""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T16:13:25.830907+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
112,3715440,Joe and the Lost Pixels,2025-07-10,2025-07,"[""RetroBlade Studios""]","[""RetroBlade Studios""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T16:15:03.356831+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
113,3719100,Tiris,2025-07-10,2025-07,"[""Cremaet Studios"",""ESAT""]","[""ESAT""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T16:16:18.046982+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
114,3725070,Anomaly Rooms,2025-07-10,2025-07,"[""KisKis Game""]","[""KisKis Game""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T16:18:10.075510+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
115,3758650,词力牌：LexiLoong,2025-07-10,2025-07,"[""B.Wordilia""]","[""B.Wordilia""]",False,True,False,False,success,game,699,699,0,USD,True,6.99,6.99,2026-09-12T16:27:48.895120+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
116,3807080,Ballotoro,2025-07-10,2025-07,"[""flatcat""]","[""flatcat""]",False,True,True,False,success,game,199,69,65,USD,True,1.99,0.69,2026-09-12T16:43:59.797320+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
117,3815120,BIT LOST,2025-07-10,2025-07,"[""Loop Nexus Games ""]","[""Loop Nexus Games ""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T16:49:05.478733+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
118,3817910,Tung Sahur Zombie,2025-07-10,2025-07,"[""LooFoe Games""]","[""LooFoe Games""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T16:50:35.174248+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
119,3824550,Mirror Match,2025-07-10,2025-07,"[""Boogygames Studios""]","[""Boogygames Studios""]",False,True,False,False,success,game,199,65,67,USD,True,1.99,0.65,2026-09-12T16:54:05.298081+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
120,3827560,Cubenen Gardens: Befriend,2025-07-10,2025-07,"[""TheGamedawg""]","[""Shepherd Armory""]",False,True,False,False,success,game,899,899,0,USD,True,8.99,8.99,2026-09-12T16:55:33.114766+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
121,3828730,Cross and Gun,2025-07-10,2025-07,"[""Lee Suhyun""]","[""Dechu Games""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T16:56:03.136560+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
122,3829920,The shadow of the cherry trees,2025-07-10,2025-07,"[""Julien Chiari""]","[""Julien Chiari""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T16:56:52.302179+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
123,3836520,Digging Dogs,2025-07-10,2025-07,"[""Kaptitstudio""]","[""Kaptitstudio""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T17:06:01.335899+00:00,2025-07-10,2025-07-10,False,,20250911,2025-07,proportional_stratified_random_sample
124,2099220,Mobmania,2025-07-11,2025-07,"[""azndesserts"",""justjayem"",""wolfbyte131""]","[""azndesserts""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T13:29:40.030808+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
125,2920510,Werewolf Party,2025-07-11,2025-07,"[""Absam Studios""]","[""Absam Studios""]",False,True,False,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T14:08:53.296139+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
126,3014460,Azrael's Tear,2025-07-11,2025-07,"[""Intelligent Games Ltd."",""Ken Haywood""]","[""SNEG""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T14:16:18.699984+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
127,3209480,Last Report,2025-07-11,2025-07,"[""Monopixel Games""]","[""Monopixel Games""]",False,True,False,False,success,game,499,299,40,USD,True,4.99,2.99,2026-09-12T14:36:43.845619+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
128,3220620,Benny Bash,2025-07-11,2025-07,"[""Eduardo Scarpato""]","[""Eduardo Scarpato""]",False,True,False,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T14:38:12.947936+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
129,3233130,Claire,2025-07-11,2025-07,"[""TS GAMES LLC""]","[""TS GAMES LLC""]",False,True,False,False,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T14:39:31.491373+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
130,3281380,Nelumbra,2025-07-11,2025-07,"[""Eleven Dusks Studios""]","[""Eleven Dusks Studios""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T14:50:45.394014+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
131,3318080,Grorb: Grow the Orb,2025-07-11,2025-07,"[""Gooder Games""]","[""Gooder Games""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T14:54:56.660711+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
132,3385370,Maze Mice,2025-07-11,2025-07,"[""TrampolineTales""]","[""TrampolineTales""]",False,True,True,True,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T15:04:32.066943+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
133,3387410,Griffin 「グリフォン」,2025-07-11,2025-07,"[""Ratalaika Games S.L."",""Shinyuden""]","[""Ratalaika Games S.L."",""Shinyuden""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T15:04:51.328294+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
134,3415580,Death Ring: Second Impact,2025-07-11,2025-07,"[""Rouge Mecha""]","[""Rouge Mecha""]",False,True,False,False,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-12T15:09:10.277458+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
135,3468180,App Empire Tycoon,2025-07-11,2025-07,"[""LuminousLagoon""]","[""LuminousLagoon""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T15:18:22.668290+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
136,3560030,Cataclysm: The Last Generation,2025-07-11,2025-07,"[""Worm Girl""]","[""Worm Girl""]",False,True,True,True,success,game,699,699,0,USD,True,6.99,6.99,2026-09-12T15:33:40.726360+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
137,3562220,Questy Chess,2025-07-11,2025-07,"[""Dadako""]","[""Dadako""]",False,True,True,True,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T15:34:10.915423+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
138,3587090,Double It,2025-07-11,2025-07,"[""Anisage Games""]","[""KNGL Studio""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T15:39:37.362926+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
139,3631250,Nightlings,2025-07-11,2025-07,"[""Team Nightlings""]","[""Team Nightlings""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T15:49:49.424353+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
140,3633890,NYIP (Demo),2025-07-11,2025-07,"[""My Two Pixels""]","[""My Two Pixels""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T15:50:27.928252+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
141,3650320,Another Game About Clicking,2025-07-11,2025-07,"[""myownyose""]","[""myownyose""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T15:54:51.934129+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
142,3660520,五行乱斗,2025-07-11,2025-07,"[""蛋炒饭游戏工作室""]","[""蛋炒饭游戏工作室""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T15:57:32.760230+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
143,3675130,Paradise Sea,2025-07-11,2025-07,"[""mokosoft""]","[""mokosoft""]",False,True,False,False,success,game,299,239,20,USD,True,2.99,2.39,2026-09-12T16:00:58.903964+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
144,3689420,Velocity Arena,2025-07-11,2025-07,"[""Tyler Zuver""]","[""Tyler Zuver""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T16:06:34.731953+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
145,3744780,Patch of Heaven,2025-07-11,2025-07,"[""Dart Digital Agency""]","[""Dart Digital Agency""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T16:23:01.888173+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
146,3753370,Votica,2025-07-11,2025-07,"[""Ekasmart Games""]","[""Ekasmart Games""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T16:25:41.559225+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
147,3797700,The Nightmare,2025-07-11,2025-07,"[""RenChanGames""]","[""RenChanGames""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T16:40:14.684587+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
148,3823080,Cute Warrior Girl (큐트 여전사),2025-07-11,2025-07,"[""SEO SOFT""]","[""SEO SOFT""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T16:53:18.209089+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
149,3826930,Santa Elena,2025-07-11,2025-07,"[""Saint Frog"",""Coletivo Brejo""]","[""Coletivo Brejo""]",True,True,False,True,success,game,,,,,False,,,2026-09-12T16:55:20.155093+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
150,3828290,Kick Yourself On,2025-07-11,2025-07,"[""Gregory Loden""]","[""Gregory Loden""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T16:55:48.170867+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
151,3863590,Beltion: Beyond Ritual,2025-07-11,2025-07,"[""Rostok Games""]","[""Strategy First""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T17:35:03.505165+00:00,2025-07-11,2025-07-11,False,,20250911,2025-07,proportional_stratified_random_sample
152,2999220,Cupig's Key Collectathon,2025-07-12,2025-07,"[""YzahkinGames""]","[""YzahkinGames""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T14:15:01.922693+00:00,2025-07-12,2025-07-12,False,,20250911,2025-07,proportional_stratified_random_sample
153,3227790,The Uncultured,2025-07-12,2025-07,"[""Kosippy""]","[""Kosippy""]",False,True,False,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T14:38:59.681486+00:00,2025-07-12,2025-07-12,False,,20250911,2025-07,proportional_stratified_random_sample
154,3230860,Kitty Loves Birds,2025-07-12,2025-07,"[""Claudiu V.""]","[""Claudiu V.""]",False,True,False,True,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T14:39:18.595952+00:00,2025-07-12,2025-07-12,False,,20250911,2025-07,proportional_stratified_random_sample
155,3257040,Crop Crusaders,2025-07-12,2025-07,"[""Hobgoblin Games""]","[""Hobgoblin Games""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T14:41:41.725817+00:00,2025-07-12,2025-07-12,False,,20250911,2025-07,proportional_stratified_random_sample
156,3804040,Iron Ranger,2025-07-12,2025-07,"[""OF Studio""]","[""OF Studio""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T16:42:38.960466+00:00,2025-07-12,2025-07-12,False,,20250911,2025-07,proportional_stratified_random_sample
157,3808410,SkinCrawler Ranch,2025-07-12,2025-07,"[""NateOrDie""]","[""NateOrDie""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T16:44:42.429895+00:00,2025-07-12,2025-07-12,False,,20250911,2025-07,proportional_stratified_random_sample
158,3830530,cube hits corner,2025-07-12,2025-07,"[""heartingNinja""]","[""heartingNinja""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T16:57:17.900988+00:00,2025-07-12,2025-07-12,False,,20250911,2025-07,proportional_stratified_random_sample
159,2528800,Talents,2025-07-13,2025-07,"[""Izumi Games""]","[""Izumi Games""]",False,True,False,True,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-12T13:47:28.710429+00:00,2025-07-13,2025-07-13,False,,20250911,2025-07,proportional_stratified_random_sample
160,2812670,The Maze Survivor: The 9th Entrants,2025-07-13,2025-07,"[""崔资坦独立游戏Triztan IndieGame""]","[""崔资坦独立游戏Triztan IndieGame""]",False,True,False,False,success,game,899,899,0,USD,True,8.99,8.99,2026-09-12T14:00:55.162886+00:00,2025-07-13,2025-07-13,False,,20250911,2025-07,proportional_stratified_random_sample
161,3177210,酒馆战争,2025-07-13,2025-07,"[""战魂工作室""]","[""战魂工作室""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T14:32:47.555424+00:00,2025-07-13,2025-07-13,False,,20250911,2025-07,proportional_stratified_random_sample
162,3224410,Tone,2025-07-13,2025-07,"[""Realentlessly Hopeful, LLC""]","[""Realentlessly Hopeful, LLC""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T14:38:34.284663+00:00,2025-07-13,2025-07-13,False,,20250911,2025-07,proportional_stratified_random_sample
163,3348510,Tower Arena Survive,2025-07-13,2025-07,"[""RawDex""]","[""RawDex""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T14:58:32.768626+00:00,2025-07-13,2025-07-13,False,,20250911,2025-07,proportional_stratified_random_sample
