"appid","is_free","total_reviews","positive_reviews","negative_reviews","computed_positive_rate","current_price_usd","log1p_current_price","days_since_release","z_log1p_price","z_days_since_release","platform_segment","genre_action","genre_adventure","genre_casual","genre_indie","genre_rpg","genre_simulation","genre_strategy","high_rating_80","high_rating_85","high_rating_90"
3858850,0,83,76,7,0.91566265060241,3.24,1.44456326924387,363,-1.15514275499994,0.314036380900273,"Windows only",1,0,1,1,0,1,1,1,1,1
3860080,0,27,20,7,0.740740740740741,0.99,0.688134638736401,419,-2.20191159176594,1.43443930791041,"Windows only",0,1,1,1,0,0,0,0,0,0
3863340,0,47,36,11,0.765957446808511,9.99,2.39698576841553,317,0.162848330158823,-0.606294594858055,"Windows only",1,1,0,1,0,1,1,0,0,0
3863590,0,43,35,8,0.813953488372093,5.99,1.94448055624572,429,-0.463342080238223,1.63451125916222,"Windows only",1,1,0,0,1,0,0,1,0,0
3864010,0,50,34,16,0.68,6.49,2.01356879752913,353,-0.367735680578382,0.113964429648462,"Windows only",1,0,0,0,0,0,0,0,0,0
3865340,0,61,44,17,0.721311475409836,7.99,2.19611284848353,312,-0.115125697072204,-0.70633057048396,"Windows only",1,1,0,1,0,0,0,0,0,0
3868490,0,30,27,3,0.9,4.99,1.79009141212736,326,-0.676990451386808,-0.426229838731425,"Windows only",0,0,0,1,1,0,1,1,1,1
3868610,0,29,26,3,0.896551724137931,1.85,1.04731899428056,318,-1.70486140768543,-0.586287399732874,"Windows only",0,0,0,1,0,0,0,1,1,0
3868630,0,85,80,5,0.941176470588235,4.99,1.79009141212736,303,-0.676990451386808,-0.886395326610589,"Windows + Linux",1,1,1,1,0,1,0,1,1,1
3870020,0,38,36,2,0.947368421052632,9.99,2.39698576841553,289,0.162848330158823,-1.16649605836312,"Windows only",1,1,0,1,0,1,0,1,1,1
3871250,0,26,26,0,1,7.99,2.19611284848353,268,-0.115125697072204,-1.58664715599192,"Windows only",0,1,1,1,0,1,0,1,1,1
3874050,0,63,56,7,0.888888888888889,4.99,1.79009141212736,361,-0.676990451386808,0.274021990649911,"Windows + macOS",0,0,1,1,0,0,0,1,1,0
3874490,0,40,38,2,0.95,9.99,2.39698576841553,307,0.162848330158823,-0.806366546109865,"Windows only",1,0,1,1,0,0,0,1,1,1
3874950,0,440,437,3,0.993181818181818,1.99,1.0952733874026,299,-1.63850066685453,-0.966424107111313,"Windows only",0,0,1,0,0,0,0,1,1,1
3876670,0,21,19,2,0.904761904761905,0.99,0.688134638736401,387,-2.20191159176594,0.794209063904617,"Windows only",0,0,1,1,0,0,0,1,1,1
3877790,0,204,171,33,0.838235294117647,19.99,3.04404613383254,293,1.0582700510032,-1.0864672778624,"Windows only",0,1,0,0,1,0,1,1,0,0
3879060,0,48,46,2,0.958333333333333,5.99,1.94448055624572,393,-0.463342080238223,0.914252234655703,"Windows only",1,0,0,1,0,0,0,1,1,1
3879670,0,26,16,10,0.615384615384615,1.99,1.0952733874026,359,-1.63850066685453,0.234007600399549,"Windows only",0,0,1,1,0,0,0,0,0,0
3882020,0,132,122,10,0.924242424242424,19.99,3.04404613383254,326,1.0582700510032,-0.426229838731425,"Windows + macOS",0,1,0,1,1,0,1,1,1,1
3883760,0,114,55,59,0.482456140350877,4.99,1.79009141212736,402,-0.676990451386808,1.09431699078233,"Windows only",1,0,0,1,0,1,0,0,0,0
3884520,0,716,514,202,0.717877094972067,29.99,3.43366457179966,283,1.59743583961146,-1.28653922911421,"Windows only",1,0,0,0,0,0,0,0,0,0
3892250,0,21,21,0,1,4.99,1.79009141212736,275,-0.676990451386808,-1.44659679011566,"Windows only",1,0,0,1,0,0,0,1,1,1
3893770,0,35,35,0,1,0.99,0.688134638736401,353,-2.20191159176594,0.113964429648462,"Windows only",0,0,0,1,0,0,0,1,1,1
3894150,0,45,42,3,0.933333333333333,1.99,1.0952733874026,401,-1.63850066685453,1.07430979565715,"Windows only",0,1,1,1,0,0,0,1,1,1
3894170,0,712,665,47,0.933988764044944,2.99,1.38379123090177,376,-1.2392409412896,0.574129917527626,"Windows only",1,1,0,1,1,0,1,1,1,1
3894950,0,110,110,0,1,6.99,2.07819075977818,347,-0.278309853045123,-0.00607874110262382,"Windows + macOS + Linux",0,1,0,0,1,0,0,1,1,1
3895170,0,53,42,11,0.792452830188679,9.99,2.39698576841553,377,0.162848330158823,0.594137112652807,"Windows only",0,0,0,1,0,0,0,0,0,0
3895180,0,72,67,5,0.930555555555556,1.99,1.0952733874026,404,-1.63850066685453,1.13433138103269,"Windows + Linux",1,1,0,1,0,0,0,1,1,1
3896380,0,28,22,6,0.785714285714286,14.99,2.77196352684586,296,0.681753903235711,-1.02644569248686,"Windows + Linux",0,0,1,1,0,1,1,0,0,0
3897330,0,34,33,1,0.970588235294118,24.99,3.2577118486534,398,1.35394713505243,1.01428821028161,"Windows only",0,0,0,0,0,1,1,1,1,1
3898040,0,140,125,15,0.892857142857143,14.99,2.77196352684586,392,0.681753903235711,0.894245039530522,"Windows only",0,0,0,1,0,0,1,1,1,0
3902830,0,298,296,2,0.993288590604027,0.99,0.688134638736401,290,-2.20191159176594,-1.14648886323794,"Windows only",0,0,1,1,1,0,0,1,1,1
3903490,0,21,21,0,1,7.99,2.19611284848353,353,-0.115125697072204,0.113964429648462,"Windows only",0,0,1,1,0,1,0,1,1,1
3906110,0,39,25,14,0.641025641025641,9.99,2.39698576841553,289,0.162848330158823,-1.16649605836312,"Windows only",1,1,0,1,0,0,0,0,0,0
3906770,0,140,106,34,0.757142857142857,4.99,1.79009141212736,390,-0.676990451386808,0.85423064928016,"Windows only",0,0,0,1,0,0,0,0,0,0
3911080,0,20,20,0,1,5.99,1.94448055624572,389,-0.463342080238223,0.834223454154979,"Windows only",0,0,1,1,0,0,0,1,1,1
3914200,0,33,30,3,0.909090909090909,5.24,1.83098018238134,293,-0.620407333364378,-1.0864672778624,"Windows + macOS",0,1,0,1,1,0,0,1,1,1
3914710,0,92,84,8,0.91304347826087,9.99,2.39698576841553,373,0.162848330158823,0.514108332152083,"Windows + macOS",0,0,0,0,0,1,1,1,1,1
3915140,0,430,417,13,0.969767441860465,8.99,2.30158459266046,374,0.0308292952576109,0.534115527277264,"Windows only",0,0,0,1,0,1,0,1,1,1
3915220,0,40,28,12,0.7,11.99,2.56417983068251,285,0.394216534659459,-1.24652483886385,"Windows only",0,1,0,0,1,1,0,0,0,0
3916180,0,76,62,14,0.815789473684211,8.99,2.30158459266046,315,0.0308292952576109,-0.646308985108417,"Windows + Linux",0,0,0,0,0,0,1,1,0,0
3917000,0,22,20,2,0.909090909090909,0.99,0.688134638736401,277,-2.20191159176594,-1.4065823998653,"Windows only",0,0,1,1,0,0,0,1,1,1
3918230,0,44,43,1,0.977272727272727,1.99,1.0952733874026,394,-1.63850066685453,0.934259429780884,"Windows only",0,0,1,0,1,0,0,1,1,1
3918960,0,119,106,13,0.890756302521008,1.99,1.0952733874026,348,-1.63850066685453,0.0139284540225572,"Windows + macOS",0,1,1,1,0,0,0,1,1,0
3919230,0,70,61,9,0.871428571428571,3.99,1.60743590976343,324,-0.929754664727241,-0.466244228981787,"Windows only",0,1,0,1,0,0,0,1,1,0
3919530,0,872,799,73,0.916284403669725,5.99,1.94448055624572,311,-0.463342080238223,-0.726337765609141,"Windows only",1,1,0,1,0,0,0,1,1,1
3921530,0,44,24,20,0.545454545454545,0.99,0.688134638736401,393,-2.20191159176594,0.914252234655703,"Windows only",0,0,0,1,0,0,0,0,0,0
3921950,0,22,22,0,1,11.99,2.56417983068251,387,0.394216534659459,0.794209063904617,"Windows only",0,0,0,1,0,0,0,1,1,1
3922100,0,249,163,86,0.654618473895582,13.99,2.70738331211451,380,0.592385847181183,0.65415869802835,"Windows only",0,1,0,1,0,1,0,0,0,0
3923980,0,63,58,5,0.920634920634921,16.99,2.88981604796244,284,0.844841789473412,-1.26653203398903,"Windows only",0,1,1,1,0,0,0,1,1,1
3924300,0,20,19,1,0.95,1.2,0.78845736036427,389,-2.06308197270571,0.834223454154979,"Windows + Linux",0,0,1,1,0,0,0,1,1,1
3928970,0,71,53,18,0.746478873239437,2.99,1.38379123090177,327,-1.2392409412896,-0.406222643606244,"Windows only",0,0,1,1,0,0,0,0,0,0
3929410,0,81,76,5,0.938271604938272,7.99,2.19611284848353,278,-0.115125697072204,-1.38657520474011,"Windows + macOS",0,1,0,1,0,0,0,1,1,1
3929740,0,608,457,151,0.751644736842105,9.99,2.39698576841553,334,0.162848330158823,-0.266172277729977,"Windows only",1,0,0,0,0,0,0,0,0,0
3933710,0,168,165,3,0.982142857142857,1.99,1.0952733874026,275,-1.63850066685453,-1.44659679011566,"Windows + macOS + Linux",1,0,0,0,0,1,0,1,1,1
3937360,0,137,105,32,0.766423357664234,5.99,1.94448055624572,284,-0.463342080238223,-1.26653203398903,"Windows only",1,1,0,1,0,0,0,0,0,0
3938040,0,23,10,13,0.434782608695652,3.99,1.60743590976343,296,-0.929754664727241,-1.02644569248686,"Windows only",1,1,0,1,0,1,0,0,0,0
3942700,0,45,43,2,0.955555555555556,0.99,0.688134638736401,341,-2.20191159176594,-0.12612191185371,"Windows + Linux",1,0,1,1,0,0,0,1,1,1
3943440,0,37,34,3,0.918918918918919,19.99,3.04404613383254,272,1.0582700510032,-1.5066183754912,"Windows only",0,0,1,0,1,0,0,1,1,1
3943720,0,37,23,14,0.621621621621622,6.99,2.07819075977818,326,-0.278309853045123,-0.426229838731425,"Windows only",0,0,1,1,0,1,0,0,0,0
3943880,0,132,95,37,0.71969696969697,1.99,1.0952733874026,319,-1.63850066685453,-0.566280204607693,"Windows only",0,1,1,1,0,0,0,0,0,0
3944070,0,26,23,3,0.884615384615385,9.99,2.39698576841553,325,0.162848330158823,-0.446237033856606,"Windows only",0,0,1,1,0,0,1,1,1,0
3948550,0,514,287,227,0.558365758754864,2,1.09861228866811,303,-1.63388019421135,-0.886395326610589,"Windows only",0,0,1,0,1,1,0,0,0,0
3952640,0,137,130,7,0.948905109489051,14.99,2.77196352684586,268,0.681753903235711,-1.58664715599192,"Windows only",1,0,0,0,0,1,0,1,1,1
3952930,0,148,118,30,0.797297297297297,3.99,1.60743590976343,311,-0.929754664727241,-0.726337765609141,"Windows only",0,0,0,1,1,0,1,0,0,0
3953060,0,111,108,3,0.972972972972973,7.72,2.16561923792089,272,-0.157323678441625,-1.5066183754912,"Windows only",0,0,1,1,0,0,1,1,1,1
3954070,0,64,46,18,0.71875,2.24,1.17557332980424,310,-1.5273791757976,-0.746344960734322,"Windows only",1,1,0,1,0,1,0,0,0,0
3956340,0,143,102,41,0.713286713286713,5.99,1.94448055624572,304,-0.463342080238223,-0.866388131485408,"Windows only",1,0,1,1,0,1,0,0,0,0
3957480,0,21,16,5,0.761904761904762,2.02,1.10525683138678,364,-1.62468527486014,0.334043576025454,"Windows only",0,0,1,1,0,1,0,0,0,0
3962470,0,29,27,2,0.931034482758621,2.99,1.38379123090177,277,-1.2392409412896,-1.4065823998653,"Windows only",0,0,0,0,0,1,0,1,1,1
3964050,0,31,23,8,0.741935483870968,0.59,0.46373401623214,358,-2.51244396602412,0.214000405274367,"Windows only",1,1,0,0,1,1,1,0,0,0
3965930,0,29,27,2,0.931034482758621,14.99,2.77196352684586,284,0.681753903235711,-1.26653203398903,"Windows only",1,1,0,1,0,0,0,1,1,1
3966360,0,160,159,1,0.99375,3.99,1.60743590976343,314,-0.929754664727241,-0.666316180233598,"Windows only",0,0,1,1,0,0,0,1,1,1
3967160,0,22,22,0,1,2,1.09861228866811,363,-1.63388019421135,0.314036380900273,"Windows only",0,0,0,0,0,0,1,1,1,1
3967950,0,24,23,1,0.958333333333333,3.99,1.60743590976343,338,-0.929754664727241,-0.186143497229253,"Windows only",0,0,0,1,0,0,1,1,1,1
3978710,0,25,24,1,0.96,2.99,1.38379123090177,321,-1.2392409412896,-0.526265814357331,"Windows only",0,1,0,1,0,0,0,1,1,1
3981060,0,42,28,14,0.666666666666667,2.99,1.38379123090177,290,-1.2392409412896,-1.14648886323794,"Windows only",0,0,0,1,0,0,0,0,0,0
3981100,0,6170,5899,271,0.956077795786062,5.99,1.94448055624572,318,-0.463342080238223,-0.586287399732874,"Windows only",0,0,1,1,0,1,0,1,1,1
3981230,0,38,38,0,1,1.99,1.0952733874026,352,-1.63850066685453,0.0939572345232813,"Windows only",0,1,1,1,1,0,0,1,1,1
3982130,0,72,71,1,0.986111111111111,4.99,1.79009141212736,324,-0.676990451386808,-0.466244228981787,"Windows only",1,0,0,1,0,1,0,1,1,1
3985770,0,53,35,18,0.660377358490566,2.09,1.12817109090965,256,-1.59297582889427,-1.8267334974941,"Windows + macOS + Linux",0,0,1,1,0,0,0,0,0,0
3987810,0,230,184,46,0.8,3.89,1.58719230348678,300,-0.957768379887571,-0.946416911986132,"Windows only",0,0,0,0,1,0,0,1,0,0
3988370,0,32,31,1,0.96875,3.99,1.60743590976343,321,-0.929754664727241,-0.526265814357331,"Windows only",1,0,1,1,0,1,0,1,1,1
3991720,0,73,64,9,0.876712328767123,15.99,2.83262493568384,277,0.76569899706871,-1.4065823998653,"Windows only",0,0,0,1,1,1,0,1,1,0
3998890,0,83,61,22,0.734939759036145,3.99,1.60743590976343,268,-0.929754664727241,-1.58664715599192,"Windows only",1,1,0,1,0,0,0,0,0,0
3998910,0,32,21,11,0.65625,1.99,1.0952733874026,352,-1.63850066685453,0.0939572345232813,"Windows only",0,0,0,1,1,0,0,0,0,0
4002520,0,24,21,3,0.875,10.99,2.48407296903942,340,0.283362234600968,-0.146129106978891,"Windows only",0,1,0,0,0,0,0,1,1,0
4003220,0,98,79,19,0.806122448979592,1.49,0.912282710476616,279,-1.89172870490001,-1.36656800961493,"Windows only",1,0,0,1,0,0,0,1,0,0
4003500,0,44,39,5,0.886363636363636,4.99,1.79009141212736,347,-0.676990451386808,-0.00607874110262382,"Windows only",0,0,1,1,0,0,0,1,1,0
4015300,0,111,99,12,0.891891891891892,9.49,2.35042242240821,335,0.0984125624336898,-0.246165082604796,"Windows only",0,1,0,1,0,1,0,1,1,0
4015530,0,3334,3066,268,0.919616076784643,2.99,1.38379123090177,352,-1.2392409412896,0.0939572345232813,"Windows only",0,0,1,1,0,1,0,1,1,1
4017180,0,23,21,2,0.91304347826087,0.99,0.688134638736401,326,-2.20191159176594,-0.426229838731425,"Windows only",0,0,1,1,0,0,0,1,1,1
4017210,0,23,22,1,0.956521739130435,0.99,0.688134638736401,326,-2.20191159176594,-0.426229838731425,"Windows only",0,0,1,1,0,0,0,1,1,1
4017450,0,87,82,5,0.942528735632184,7.99,2.19611284848353,272,-0.115125697072204,-1.5066183754912,"Windows only",1,0,0,0,0,0,0,1,1,1
4019450,0,28,28,0,1,1.99,1.0952733874026,296,-1.63850066685453,-1.02644569248686,"Windows + macOS + Linux",1,1,1,1,0,0,0,1,1,1
4021380,0,71,66,5,0.929577464788732,3.49,1.50185270175416,325,-1.07586390408236,-0.446237033856606,"Windows only",0,0,0,1,0,1,0,1,1,1
4021770,0,121,113,8,0.933884297520661,8.99,2.30158459266046,301,0.0308292952576109,-0.926409716860951,"Windows only",0,0,0,0,1,0,0,1,1,1
4025330,0,133,111,22,0.834586466165414,6.99,2.07819075977818,323,-0.278309853045123,-0.486251424106968,"Windows + macOS",0,1,1,1,1,1,0,1,0,0
4025420,0,21,19,2,0.904761904761905,2.99,1.38379123090177,268,-1.2392409412896,-1.58664715599192,"Windows only",0,1,0,1,0,0,0,1,1,1
4028870,0,22,22,0,1,9.99,2.39698576841553,326,0.162848330158823,-0.426229838731425,"Windows + Linux",0,0,0,1,0,0,0,1,1,1
4033430,0,45,42,3,0.933333333333333,5.99,1.94448055624572,325,-0.463342080238223,-0.446237033856606,"Windows only",0,0,0,1,0,1,0,1,1,1
4034000,0,178,173,5,0.971910112359551,4.99,1.79009141212736,306,-0.676990451386808,-0.826373741235046,"Windows only",1,1,0,1,0,1,0,1,1,1
4035270,0,4621,4448,173,0.962562215970569,2.99,1.38379123090177,268,-1.2392409412896,-1.58664715599192,"Windows only",0,0,1,0,0,0,0,1,1,1
4045150,0,48,46,2,0.958333333333333,0.99,0.688134638736401,334,-2.20191159176594,-0.266172277729977,"Windows only",0,0,1,1,1,0,0,1,1,1
4048080,0,64,58,6,0.90625,0.99,0.688134638736401,326,-2.20191159176594,-0.426229838731425,"Windows only",1,1,1,1,1,1,0,1,1,1
4048550,0,67,48,19,0.716417910447761,14.99,2.77196352684586,274,0.681753903235711,-1.46660398524084,"Windows only",1,1,0,0,0,1,0,0,0,0
4050920,0,35,27,8,0.771428571428571,7.99,2.19611284848353,304,-0.115125697072204,-0.866388131485408,"Windows only",0,1,0,1,0,0,1,0,0,0
4056910,0,22,18,4,0.818181818181818,5.99,1.94448055624572,282,-0.463342080238223,-1.30654642423939,"Windows only",0,1,0,1,0,1,0,1,0,0
4059360,0,713,584,129,0.819074333800841,4.99,1.79009141212736,304,-0.676990451386808,-0.866388131485408,"Windows + macOS + Linux",0,1,0,1,0,1,0,1,0,0
4072790,0,29,29,0,1,3.99,1.60743590976343,313,-0.929754664727241,-0.686323375358779,"Windows only",0,1,1,0,0,1,1,1,1,1
4078030,0,41,30,11,0.731707317073171,0.59,0.46373401623214,316,-2.51244396602412,-0.626301789983236,"Windows only",0,1,1,1,1,1,0,0,0,0
4078150,0,42,42,0,1,3.99,1.60743590976343,276,-0.929754664727241,-1.42658959499048,"Windows only",0,0,1,1,0,1,0,1,1,1
4093400,0,68,64,4,0.941176470588235,24.99,3.2577118486534,284,1.35394713505243,-1.26653203398903,"Windows + macOS + Linux",0,1,0,1,0,0,0,1,1,1
4105120,0,20,19,1,0.95,4.99,1.79009141212736,286,-0.676990451386808,-1.22651764373867,"Windows only",0,1,0,1,0,0,0,1,1,1
4111190,0,24,24,0,1,2.99,1.38379123090177,300,-1.2392409412896,-0.946416911986132,"Windows only",0,1,1,1,0,0,0,1,1,1
4113200,0,42,28,14,0.666666666666667,4.99,1.79009141212736,270,-0.676990451386808,-1.54663276574156,"Windows only",0,0,1,1,0,0,0,0,0,0
4113470,0,97,97,0,1,6.99,2.07819075977818,290,-0.278309853045123,-1.14648886323794,"Windows only",1,1,1,1,0,0,0,1,1,1
4123890,0,56,53,3,0.946428571428571,0.59,0.46373401623214,273,-2.51244396602412,-1.48661118036602,"Windows only",1,0,1,0,0,1,0,1,1,1
4128150,0,21,16,5,0.761904761904762,14.99,2.77196352684586,287,0.681753903235711,-1.20651044861349,"Windows only",1,1,0,1,0,0,0,0,0,0
4137880,0,128,107,21,0.8359375,2.99,1.38379123090177,278,-1.2392409412896,-1.38657520474011,"Windows only",0,0,0,1,0,0,0,1,0,0
4141140,0,34,33,1,0.970588235294118,7.2,2.10413415427021,275,-0.242408598413924,-1.44659679011566,"Windows + macOS",0,0,0,1,0,0,0,1,1,1
4149960,0,51,38,13,0.745098039215686,2.99,1.38379123090177,289,-1.2392409412896,-1.16649605836312,"Windows only",0,0,0,0,0,1,0,0,0,0
4152310,0,94,93,1,0.98936170212766,6.15,1.96711235670592,269,-0.432023509673611,-1.56663996086674,"Windows + Linux",0,0,0,1,0,1,0,1,1,1
4153890,0,28,24,4,0.857142857142857,2.99,1.38379123090177,297,-1.2392409412896,-1.00643849736168,"Windows only",0,1,0,1,0,1,0,1,1,0
4161930,0,90,85,5,0.944444444444444,2.99,1.38379123090177,283,-1.2392409412896,-1.28653922911421,"Windows only",1,1,0,1,0,1,0,1,1,1
4162300,0,77,66,11,0.857142857142857,4.99,1.79009141212736,265,-0.676990451386808,-1.64666874136747,"Windows only",0,1,0,1,0,0,0,1,1,0
4168750,0,150,149,1,0.993333333333333,1.99,1.0952733874026,285,-1.63850066685453,-1.24652483886385,"Windows + macOS",0,0,1,1,0,1,0,1,1,1
4172680,0,57,42,15,0.736842105263158,3.99,1.60743590976343,288,-0.929754664727241,-1.1865032534883,"Windows only",0,1,0,1,1,0,0,0,0,0
4172720,0,21,21,0,1,6.99,2.07819075977818,272,-0.278309853045123,-1.5066183754912,"Windows only",0,0,1,0,0,1,0,1,1,1
4174060,0,64,54,10,0.84375,1.99,1.0952733874026,282,-1.63850066685453,-1.30654642423939,"Windows only",1,1,1,1,0,0,0,1,0,0
4186480,0,26,26,0,1,2.49,1.24990173621434,273,-1.42452127701028,-1.48661118036602,"Windows + macOS + Linux",0,0,1,1,0,0,0,1,1,1
4201500,0,42,42,0,1,4.99,1.79009141212736,275,-0.676990451386808,-1.44659679011566,"Windows + Linux",0,0,0,1,0,1,1,1,1,1
4201780,0,20,13,7,0.65,0.99,0.688134638736401,276,-2.20191159176594,-1.42658959499048,"Windows only",1,1,0,1,0,1,0,0,0,0
4203690,0,23,22,1,0.956521739130435,6.99,2.07819075977818,275,-0.278309853045123,-1.44659679011566,"Windows only",0,0,1,0,0,0,0,1,1,1
4212070,0,59,44,15,0.745762711864407,0.99,0.688134638736401,270,-2.20191159176594,-1.54663276574156,"Windows + Linux",0,0,1,1,0,0,0,0,0,0
4217660,0,78,67,11,0.858974358974359,0.99,0.688134638736401,270,-2.20191159176594,-1.54663276574156,"Windows only",0,0,1,1,1,0,0,1,1,0
4220940,0,101,59,42,0.584158415841584,0.99,0.688134638736401,260,-2.20191159176594,-1.74670471699337,"Windows only",1,1,1,1,1,1,0,0,0,0
4232360,0,51,43,8,0.843137254901961,1.99,1.0952733874026,256,-1.63850066685453,-1.8267334974941,"Windows + macOS + Linux",0,0,1,1,0,0,1,1,0,0
